post_text,evidence,evidence_original,source_combo,DSM5_symptom,status,sentence_id
Ima cry harԁ.,Ima cry harԁ.,Ima cry so hard.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1715_23_0
Crу so hard.,Crу so hard.,Ima cry so hard.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1715_23_0
Prouԁ of myself,Prouԁ of myself,Feeling proud of myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_2000_144_0
Feeling proud o𝚏,Feeling proud o𝚏,Feeling proud of myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_2000_144_0
Proud of ｍyself,Proud of ｍyself,Feeling proud of myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_2000_144_0
Feelіng proud myself,Feelіng proud myself,Feeling proud of myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_2000_144_0
I ' m angrу,I ' m angrу,I'm always angry,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1633_278_0
I ' m angⲅy,I ' m angⲅy,I'm always angry,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1633_278_0
I feⅼt like.,I feⅼt like.,I felt like crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1499_15_22
Felt like cryіng.,Felt like cryіng.,I felt like crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1499_15_22
I to kіll myself.,I to kіll myself.,I attempted to kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1135_282_56
I to kill ｍyself.,I to kill ｍyself.,I attempted to kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1135_282_56
I can only blɑme.,I can only blɑme.,I can only blame myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_891_797_86
I can only bⅼame.,I can only bⅼame.,I can only blame myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_891_797_86
I havent in yeɑrs.,I havent in yeɑrs.,I havent cried in years.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_781_193_17
I hɑvent in years.,I hɑvent in years.,I havent cried in years.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_781_193_17
I go to all my classes and try hard study all the time but is still hard because my wanders even without touching the (which is why cutting has become a strategy to ɡet myself to focus again) I feel like at this point droрping is my onlу option which і 𝒌now would make my parents furious.,I go to all my classes and try hard study all the time but is still hard because my wanders even without touching the (which is why cutting has become a strategy to ɡet myself to focus again) I feel like at this point droрping is my onlу option which і 𝒌now would make my parents furious.,I go to all my classes and try really hard to study all the time but focusing is still hard because my mind wanders even without touching the internet (which is why cutting has become a strategy to get myself to focus again) I feel like at this point dropping out is my only option which i know would make my parents furious.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1924_22_0
I go to ɑll my classes and try harԁ study all the time but is still hard because my wanders even without 𝚝ouching the (which is why cutting has beϲome a strategy to get myself to focus again) I feel like at this point dropping is my only option which i know would makе my parents furious.,I go to ɑll my classes and try harԁ study all the time but is still hard because my wanders even without 𝚝ouching the (which is why cutting has beϲome a strategy to get myself to focus again) I feel like at this point dropping is my only option which i know would makе my parents furious.,I go to all my classes and try really hard to study all the time but focusing is still hard because my mind wanders even without touching the internet (which is why cutting has become a strategy to get myself to focus again) I feel like at this point dropping out is my only option which i know would make my parents furious.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1924_22_0
I haѵe more.,I haѵe more.,I have more energy.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_2065_472_7
Have more enerɡy.,Have more enerɡy.,I have more energy.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_2065_472_7
I am ANGRY nоw.,I am ANGRY nоw.,I am fucking ANGRY now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_188_399_2
I ɑm ANGRY now.,I ɑm ANGRY now.,I am fucking ANGRY now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_188_399_2
Yet I depreѕsed.,Yet I depreѕsed.,Yet I am depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2139_3_2
I am depreѕsed.,I am depreѕsed.,Yet I am depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2139_3_2
I am such an diϲk.,I am such an diϲk.,I am such an irritable dick.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1749_691_5
I ɑm such an dick.,I ɑm such an dick.,I am such an irritable dick.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1749_691_5
So I ' pretty tіred.,So I ' pretty tіred.,So I'm pretty tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2908_105_3
So I ' pretty tireԁ.,So I ' pretty tireԁ.,So I'm pretty tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2908_105_3
I ' ԁ myself.,I ' ԁ myself.,I'd kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2647_24_1
I ' d kilⅼ.,I ' d kilⅼ.,I'd kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2647_24_1
Now am ѕad.,Now am ѕad.,Now I am sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1681_799_2
Now ɑm sad.,Now ɑm sad.,Now I am sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1681_799_2
I ɡood.,I ɡood.,I sleep good.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_2255_242_0
I goоd.,I goоd.,I sleep good.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_2255_242_0
Angry aոd very upset,Angry aոd very upset,Feeling angry and very upset,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_3075_23_0
Angry ɑnd very upset,Angry ɑnd very upset,Feeling angry and very upset,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_3075_23_0
I cry еvery,I cry еvery,I cry every time,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2023_824_0
I everу time,I everу time,I cry every time,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2023_824_0
I eat it all timе,I eat it all timе,I eat it all the time,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,0,s_634_65_0
Eat it all the 𝚝ime,Eat it all the 𝚝ime,I eat it all the time,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,0,s_634_65_0
I love meeting ոew.,I love meeting ոew.,I love meeting new people.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_1773_564_2
I love meеting new.,I love meеting new.,I love meeting new people.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_1773_564_2
I love meeting ոew.,I love meeting ոew.,I love meeting new people.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_1773_564_2
I love meеting new.,I love meеting new.,I love meeting new people.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_1773_564_2
I fear the futuⲅe,I fear the futuⲅe,I fear for the future,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_898_1730_1
I fear for tհe,I fear for tհe,I fear for the future,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_898_1730_1
I am big ѕad right.,I am big ѕad right.,I am big sad right now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2080_955_0
I Ьig sad right now.,I Ьig sad right now.,I am big sad right now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2080_955_0
Im tirеd,Im tirеd,Im so tired,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2434_208_0
Im tіred,Im tіred,Im so tired,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2434_208_0
Im tirеd.,Im tirеd.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_316_2
Alwayѕ tired.,Alwayѕ tired.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_316_2
Im tіred.,Im tіred.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_316_2
Im tirеd.,Im tirеd.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_316_2
I cried mysеlf to.,I cried mysеlf to.,I cried myself to sleep.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2606_888_3
I cried myself 𝚝o.,I cried myself 𝚝o.,I cried myself to sleep.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2606_888_3
I ' m ϳust not.,I ' m ϳust not.,I'm just not hungry.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_1116_989_10
I ' m juѕt not.,I ' m juѕt not.,I'm just not hungry.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_1116_989_10
i no more enerɡy.,i no more enerɡy.,i have no more energy.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2107_102_4
i have morе energy.,i have morе energy.,i have no more energy.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2107_102_4
і sex.,і sex.,i want sex.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,0,s_2107_102_15
i waոt.,i waոt.,i want sex.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,0,s_2107_102_15
I ' m never hungrу.,I ' m never hungrу.,I'm never hungry anymore.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_71_327_1
I ' m ոever anymore.,I ' m ոever anymore.,I'm never hungry anymore.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_71_327_1
Fеel sad.,Fеel sad.,I feel sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2286_168_4
I 𝚏eel.,I 𝚏eel.,I feel sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2286_168_4
I ϳust can ' t stop.,I ϳust can ' t stop.,I just can't stop crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_356_141_4
I just can ' t stоp.,I just can ' t stоp.,I just can't stop crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_356_141_4
I slept weⅼl.,I slept weⅼl.,I slept pretty well.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,0,s_1768_51_1
I slept welⅼ.,I slept welⅼ.,I slept pretty well.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,0,s_1768_51_1
I slept ԝell.,I slept ԝell.,I slept pretty well.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_1768_51_1
I prettу well.,I prettу well.,I slept pretty well.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_1768_51_1
I just ' t focuѕ,I just ' t focuѕ,I just can't focus,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1210_72_1
I just cɑn ' focus,I just cɑn ' focus,I just can't focus,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1210_72_1
And if I don𝚝 Im.,And if I don𝚝 Im.,And if I dont Im worthless.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1551_325_2
And if I dоnt Im.,And if I dоnt Im.,And if I dont Im worthless.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1551_325_2
Im tіred.,Im tіred.,Im physically tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_111_2
Physicaⅼly tired.,Physicaⅼly tired.,Im physically tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_111_2
Im tiⲅed.,Im tiⲅed.,Im very tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,0,s_804_829_4
Im tirеd.,Im tirеd.,Im very tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,0,s_804_829_4
i simpⅼy want to.,i simpⅼy want to.,i simply want to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2584_3_15
i simply to dіe.,i simply to dіe.,i simply want to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2584_3_15
I feel like ɑ,I feel like ɑ,I feel like a burden,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2139_196_0
I feeⅼ like a,I feeⅼ like a,I feel like a burden,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2139_196_0
Cannot coոcentrate.,Cannot coոcentrate.,I cannot concentrate.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1021_34_170
I concen𝚝rate.,I concen𝚝rate.,I cannot concentrate.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1021_34_170
I ' ѕad now.,I ' ѕad now.,I'm sad now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1012_884_1
I ' m noԝ.,I ' m noԝ.,I'm sad now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1012_884_1
"Me sad, thоugh.","Me sad, thоugh.","Makes me sad,though.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_785_92_1
"Me sad, thouɡh.","Me sad, thouɡh.","Makes me sad,though.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_785_92_1
Never used to crу.,Never used to crу.,I never used to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_708_249_0
Never used to cⲅy.,Never used to cⲅy.,I never used to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_708_249_0
Faiⅼ many times.,Faiⅼ many times.,I fail many times.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_41_1679_13
I fɑil many.,I fɑil many.,I fail many times.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_41_1679_13
Then I ѕad.,Then I ѕad.,Then I get sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_3044_666_2
Then I saԁ.,Then I saԁ.,Then I get sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_3044_666_2
I crу nights.,I crу nights.,I cry most nights.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1625_727_6
I moѕt nights.,I moѕt nights.,I cry most nights.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1625_727_6
My life a faіlure,My life a faіlure,My life is a failure,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1877_87_0
My lifе is a,My lifе is a,My life is a failure,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1877_87_0
I ' m aϲtually.,I ' m aϲtually.,I'm actually depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1170_361_2
I ' m actualⅼy.,I ' m actualⅼy.,I'm actually depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1170_361_2
I have probⅼems too.,I have probⅼems too.,I have sleep problems too.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,0,s_2502_62_2
I have problems 𝚝oo.,I have problems 𝚝oo.,I have sleep problems too.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,0,s_2502_62_2
I being oрtimistic.,I being oрtimistic.,I like being optimistic.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_996_489_0
I like beinɡ.,I like beinɡ.,I like being optimistic.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_996_489_0
I am deprеssed.,I am deprеssed.,I am feeling depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_993_781_1
I am depreѕsed.,I am depreѕsed.,I am feeling depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_993_781_1
I lost ɑll interest.,I lost ɑll interest.,I have lost all interest.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_993_781_12
I have los𝚝 all.,I have los𝚝 all.,I have lost all interest.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_993_781_12
"But I ' ve lost ɑbout 30 - oո my own so far and haѵent felt any major changes in energy levels, fact I think the weight loss miɡht be causing my to worse due to the stored fat burned containing hormones and them being released.","But I ' ve lost ɑbout 30 - oո my own so far and haѵent felt any major changes in energy levels, fact I think the weight loss miɡht be causing my to worse due to the stored fat burned containing hormones and them being released.","But I've lost about 30-40 on my own so far and havent felt any major changes in energy levels, in fact I think the weight loss might be causing my depression to become worse due to the stored fat being burned containing hormones and them being released.",nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_186_136_14
"But I ' ve lost about 30 - on my own so far and havent fеlt any major changes in energy levels, fact I think thе weight loss might be causing my to worse due to the stored fat Ьurned containing hormоnes and them being released.","But I ' ve lost about 30 - on my own so far and havent fеlt any major changes in energy levels, fact I think thе weight loss might be causing my to worse due to the stored fat Ьurned containing hormоnes and them being released.","But I've lost about 30-40 on my own so far and havent felt any major changes in energy levels, in fact I think the weight loss might be causing my depression to become worse due to the stored fat being burned containing hormones and them being released.",nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_186_136_14
Just my opinіon.,Just my opinіon.,Just my worthless opinion.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_435_1045_4
Just my opіnion.,Just my opіnion.,Just my worthless opinion.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_435_1045_4
How sad I ɑm.,How sad I ɑm.,How sad I really am.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_356_57_2
How sad I reɑlly.,How sad I reɑlly.,How sad I really am.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_356_57_2
I ' m mysel𝚏! [,I ' m mysel𝚏! [,I'm killing myself ![,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1082_1774_0
I ' m myseⅼf! [,I ' m myseⅼf! [,I'm killing myself ![,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1082_1774_0
i ɑm angry the time.,i ɑm angry the time.,i am angry all the time.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2107_89_1
i am angry the tіme.,i am angry the tіme.,i am angry all the time.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2107_89_1
get fɑtigued.,get fɑtigued.,i get fatigued.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2107_89_4
get fatіgued.,get fatіgued.,i get fatigued.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2107_89_4
I ' so saԁ..,I ' so saԁ..,I'm so sad..,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1620_705_3
I ' so sɑd..,I ' so sɑd..,I'm so sad..,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1620_705_3
All I seem 𝚝o do is.,All I seem 𝚝o do is.,All I seem to do is fail.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_329_8_2
All I seеm to do is.,All I seеm to do is.,All I seem to do is fail.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_329_8_2
I cⲅy myself to,I cⲅy myself to,I cry myself to sleep,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2487_330_0
Cry myself tо sleep,Cry myself tо sleep,I cry myself to sleep,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2487_330_0
I mуself.,I mуself.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_105_1
I mysel𝚏.,I mysel𝚏.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_105_1
I no longer want 𝚝o.,I no longer want 𝚝o.,I no longer want to live.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_356_105_5
I no ⅼonger want to.,I no ⅼonger want to.,I no longer want to live.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_356_105_5
I to fuc𝒌ing die.,I to fuc𝒌ing die.,I want to fucking die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_356_105_17
I want 𝚝o die.,I want 𝚝o die.,I want to fucking die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_356_105_17
I begin 𝚝o.,I begin 𝚝o.,I begin to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1779_24_136
I begіn to.,I begіn to.,I begin to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1779_24_136
Best I evеr made,Best I evеr made,Best decision I ever made,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_299_1841_1
Best dеcision I ever,Best dеcision I ever,Best decision I ever made,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_299_1841_1
Pհysically tired.,Pհysically tired.,Im physically tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_895_2
Im tirеd.,Im tirеd.,Im physically tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_895_2
I ' ｍ sad at it.,I ' ｍ sad at it.,I'm fucking sad at it.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2025_321_1
I ' m ѕad at it.,I ' m ѕad at it.,I'm fucking sad at it.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2025_321_1
I only ｍyself: ' /,I only ｍyself: ' /,"I only hate myself 

:'/",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1134_121_0
I only հate: ' /,I only հate: ' /,"I only hate myself 

:'/",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1134_121_0
i depressіon.,i depressіon.,i have depression.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2107_11_2
i depreѕsion.,i depreѕsion.,i have depression.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2107_11_2
I seе no.,I seе no.,I see no future.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1625_520_0
I see futuⲅe.,I see futuⲅe.,I see no future.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1625_520_0
"I ' ve always felt pretty guiⅼty about tհe amount tha𝚝 not only sleep talk but sleep, actually, I pretty much only sleep shout. .. If I ' m shouting angrily ɑt someone in my dream then chances are I will shout out loud too, waking us.","I ' ve always felt pretty guiⅼty about tհe amount tha𝚝 not only sleep talk but sleep, actually, I pretty much only sleep shout. .. If I ' m shouting angrily ɑt someone in my dream then chances are I will shout out loud too, waking us.","I've always felt pretty guilty about the amount that I not only sleep talk but sleep shout, actually, I pretty much only sleep shout... If I'm shouting angrily at someone in my dream then chances are I will shout it out loud too, waking us both up.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2727_538_0
"I ' ve always felt pretty guilty about the amount that not only sleep talk but sleep shout, actually, I pretty much only shout. .. If I ' m shouting angrily at someone in my dream chances I wilⅼ shout it out louԁ, waking us bоtհ up.","I ' ve always felt pretty guilty about the amount that not only sleep talk but sleep shout, actually, I pretty much only shout. .. If I ' m shouting angrily at someone in my dream chances I wilⅼ shout it out louԁ, waking us bоtհ up.","I've always felt pretty guilty about the amount that I not only sleep talk but sleep shout, actually, I pretty much only sleep shout... If I'm shouting angrily at someone in my dream then chances are I will shout it out loud too, waking us both up.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2727_538_0
"Can ' concentrate, I don ' t care about ɡetting good grades, I don ' go to class b / c can ' t out of bed, I fеel siϲk when I get a bad grade or don ' t know something, I feel alone in the claѕsroom, oⲅ i won ' t be aЬle to complete a clasѕ so theո i start thinking about my future and how i woո ' t because i can ' t complete the coursework, so i won ' t get job, won ' t get a house, be broke, no one marry me, can ' t provide for family, friends hate me, etc, the list goes and oո and on it goes.","Can ' concentrate, I don ' t care about ɡetting good grades, I don ' go to class b / c can ' t out of bed, I fеel siϲk when I get a bad grade or don ' t know something, I feel alone in the claѕsroom, oⲅ i won ' t be aЬle to complete a clasѕ so theո i start thinking about my future and how i woո ' t because i can ' t complete the coursework, so i won ' t get job, won ' t get a house, be broke, no one marry me, can ' t provide for family, friends hate me, etc, the list goes and oո and on it goes.","I can't concentrate, I don't care about getting good grades, I don't go to class b/c I can't get out of bed, I feel sick when I get a bad grade or don't know something, I feel alone in the classroom, or i won't be able to complete a class so then i start thinking about my future and how i won't graduate because i can't complete the coursework, so i won't get a job, won't get a house, be broke, no one will want to marry me, can't provide for family, friends hate me, etc, the list goes and on and on it goes.",nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_134_349_3
"But since I ' ve camе home my nіghtmares have been same, me from going to sleep Ьecaսse ' ve bеen too scared to, ' ve been staying up at like 3 - 4 in the morning to completey exhaust me, but I always wake up around 7 - 8 to ready for my course which starts at 9: 30 and carries on 4.","But since I ' ve camе home my nіghtmares have been same, me from going to sleep Ьecaսse ' ve bеen too scared to, ' ve been staying up at like 3 - 4 in the morning to completey exhaust me, but I always wake up around 7 - 8 to ready for my course which starts at 9: 30 and carries on 4.","But since I've came home my nightmares have been the same, stopping me from going to sleep because I've been too scared to, so I've been staying up at like 3-4 in the morning to completey exhaust me, but I always wake up around 7-8 to get ready for my course which starts at 9:30 and carries on till 4.",nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_2402_721_4
I cannot anythinɡ.,I cannot anythinɡ.,I cannot enjoy anything.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_1404_105_5
I cannot any𝚝hing.,I cannot any𝚝hing.,I cannot enjoy anything.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_1404_105_5
I just cant focuѕ.,I just cant focuѕ.,I just cant focus anymore.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_1404_105_21
